tau1,tau2,tau3,tau4,tau5,tau6
-0.04858015028067986,-1.9314835950921623,1.9571966485456058,0.08801546707011892,-0.6129088549862506,0.01296570523138657
-0.03498111064813726,-1.9009437822593198,1.9933090033257759,0.11116697863470412,-0.6243458703996685,-0.019395103529416955
-0.027959002366449975,-1.9196057781680749,1.9913908908688456,0.1219119281644442,-0.6036539219879518,0.005852521470865891
-0.021727301311033943,-1.8866367612904862,2.0143306235241254,0.12595053857701635,-0.602054706172481,-0.016269630974592594
-0.046991007768118376,-1.858580216052006,2.0576426651298645,0.1302090132060688,-0.5672264942063373,-0.007168930146029456
-0.027686753866154944,-1.853064473964113,2.0579849153405907,0.12831208566153643,-0.5787422825887906,0.009722345842946492
-0.03628050070856745,-1.8430122108389857,2.1070981490765854,0.1408219412973915,-0.5782229845654718,-0.021343106835617687
-0.035758050578029894,-1.8226953660601786,2.1367743303908604,0.13473294583106055,-0.5419655504536337,0.011963707508840411
-0.025071542997654236,-1.8097287815923706,2.139942510499941,0.12820137739759913,-0.5504485884474809,0.0038975678882553905
-0.03580557587479422,-1.7912550016902788,2.1603418360646947,0.1588635079311275,-0.5268118464270949,0.01186347367804538
-0.04785127118068665,-1.7745852184809985,2.2124073985457775,0.16217676232054112,-0.5192038710793352,-0.017868836836707536
-0.056268482997660546,-1.762948932918676,2.23415384859159,0.15370316666004516,-0.5118444846131042,-0.015067717007163247
-0.04971754997422996,-1.7116525513987142,2.2637211619283404,0.15881072031280563,-0.4946883498801921,-0.002535396939821258
-0.02837000701310666,-1.6933634992581015,2.3051979066171073,0.17724810237548594,-0.48478102673445317,0.0033925902114158605
-0.04949081791651733,-1.6930981561621123,2.3139187621938953,0.1717160306369835,-0.4754329923130628,0.0005410107568144269
-0.05368129186191921,-1.6515071928151883,2.372676136488283,0.19713369711967804,-0.4822390975946976,0.007831588052350857
-0.03028864675931749,-1.6337171516453575,2.390031472468314,0.19119841799093945,-0.47861353479350954,-2.5538462407534435e-05
-0.036346508848651704,-1.6317968970092953,2.4284822424275205,0.19540463933299884,-0.47711671487953217,0.005423291927644825
-0.023158765988550694,-1.6091701044593276,2.4361837945102653,0.18192249721275605,-0.46373480689358126,-0.011944976329671703
-0.02923180003904766,-1.5940641239667586,2.4672288548209114,0.18978795674413795,-0.4349468912410401,-0.0257788239156853
-0.049998573130591535,-1.5705253235708088,2.4949261298847825,0.19808913169291886,-0.4435095627557809,-0.02406670398987698
-0.03173601611046037,-1.5362684656859165,2.5492712894588796,0.19634187782744641,-0.424991799815578,0.0028509338334144
-0.027556987662880606,-1.4969174964539465,2.5565941129999263,0.21245384661404038,-0.40812905783620446,-0.026686005241089435
-0.04013202097395645,-1.4876691821611439,2.61677107454662,0.23792086325530099,-0.38501143794583026,-0.016790437559824196
-0.029217155784747376,-1.4412121550470705,2.6300851214157546,0.2456264625529083,-0.40458981647048436,0.005670580398203355
-0.05250093157877823,-1.4299260874468769,2.6831037858047524,0.23276500529568986,-0.37966892915638,-0.025883972985763067
-0.05394650237010819,-1.4194602154995744,2.7284670440825,0.2260198761563552,-0.3482284755711321,-0.0025386133380060037
-0.06094341111409075,-1.380420959298097,2.747030752865551,0.23456368894101554,-0.33833770411149233,-0.01935737621940577
-0.047423242818369675,-1.36656968776211,2.765935059194861,0.2468635787332579,-0.3317635862185384,0.008437160528332405
-0.0341724577823079,-1.3365791736363344,2.819568683280793,0.2543936874818228,-0.32657273315868013,0.009995049887220523
-0.05838703537493148,-1.3013562104294378,2.8401998092047958,0.2757761819801293,-0.3386528390287556,-0.012772045245683889
-0.03299454478408971,-1.2657266086044006,2.878744799907506,0.282597940115574,-0.3080898338821739,-0.0068046925769059685
-0.06544282298534285,-1.2585891248194434,2.918441469090686,0.27637279526367586,-0.3066621204274501,-0.012165493451866915
-0.05949256006095808,-1.2149477647667246,2.949142316635786,0.2997061843126741,-0.27875454461485655,-0.027383642311965554
-0.044301151799799196,-1.1696848865868978,2.9838398512829163,0.280547675975135,-0.2536959615497232,-0.014007206601869528
-0.047146706828170334,-1.1748230808906293,3.0463694896034763,0.28649386302960206,-0.2569472790130409,0.004380146853227178
-0.06917979959111671,-1.13834787423726,3.0691581692753847,0.31009366347564005,-0.25197534747185557,-0.007442393817329487
-0.06036890303502644,-1.1079674770695913,3.1104951936541574,0.3158862653390347,-0.235358375579315,0.00539509188218245
-0.0767542620174113,-1.088681989749234,3.164579499017219,0.3018396874859263,-0.2178075497685859,0.0013506167926695487
-0.07685219117482392,-1.0579271550122067,3.203614188490513,0.3329753962466522,-0.2192385884978737,-0.026451846032668636
-0.061557221520284894,-1.027440705346543,3.240371786338375,0.32018037326480786,-0.20648557587901412,-0.023603178445611293
-0.04713928627876697,-0.9950723397205717,3.2526170593947574,0.340694493698227,-0.18778865582186213,-0.00039065482123776946
-0.06434901385111987,-0.967261454257157,3.318521213699719,0.31793972827884004,-0.1607895188805193,0.010293266816805424
-0.04527829797354743,-0.9115247271580169,3.3386417169549696,0.35918922980391704,-0.18222517991060874,0.0009896518017649195
-0.05567945752521049,-0.907439723121364,3.4036748178190064,0.341609484539663,-0.14290969559132183,-0.023135702388679798
-0.055579043887321884,-0.8629557617964306,3.427013847666313,0.3490040701539836,-0.1547563959239139,-0.019461809194561863
-0.07482356379037115,-0.8513190529989139,3.4661361523652157,0.3743635876188349,-0.11428372588774845,-0.02508383850765754
-0.050233757002643126,-0.7947440911420289,3.4960922016933167,0.34661728243527967,-0.10561969063194068,0.0013028568876517262
-0.05658636611071448,-0.7837324013454045,3.5489838643110465,0.37470204098373,-0.1001848912863105,0.004927455915388158
-0.047570139344620704,-0.7600407850517771,3.5861162339652344,0.36400947924945015,-0.08729247070564804,0.0014897994918322277
-0.06430667304001353,-0.7146591332657288,3.625563697160544,0.37634485345349394,-0.06335772906770554,-0.026038743560225938
-0.05651202467755287,-0.6948504056860062,3.677648345150957,0.3656279483911326,-0.08300710705948205,-0.004460303538705234
-0.08601700920129966,-0.6821214311888897,3.7273294886266473,0.39487801331621486,-0.05946045067771622,-0.007385026573014996
-0.07060383536515988,-0.6509687167630974,3.747685016267546,0.3891101523948198,-0.02807900911262107,-0.012914796118840634
-0.068006753170018,-0.5867447026412796,3.7932273224907656,0.3923376823015746,-0.027248222532681613,-0.020355091711233564
-0.06780830618770406,-0.5946035421601406,3.848906141466946,0.40217839810753064,-0.007123609318504535,-0.026273633433124426
-0.06626558878943957,-0.5493492461576409,3.858049515026961,0.3898751191512996,-0.029552839719620527,-0.02833595075420876
-0.058928965202079894,-0.5137553595395307,3.8926791491239685,0.39627325623623744,0.006379127269220682,-0.01631056613433338
-0.0712095718158392,-0.49963717719532874,3.9418691716722916,0.4151819929659929,0.002194800300151234,-0.022184766885481134
-0.07035221185726147,-0.48413425252505216,3.9935938165120155,0.40208748335199784,0.007887593551353109,-0.01723036088153075
-0.07256421449159849,-0.44785418829996454,4.005442729551496,0.3850941021489038,0.038268824449362984,-0.00722649665278394
-0.052967190409390894,-0.4239118122393596,4.055199188855036,0.4049995321124398,0.04934472684590301,-0.0008353672650533665
-0.054853833333356666,-0.40764943693629485,4.092928715258236,0.4119256423731868,0.05522615033876431,-0.0031460672765854097
-0.07327305157181167,-0.36942557009476457,4.142693449249961,0.3905826737855213,0.04814895725540404,0.001767157266984641
-0.0789195426925737,-0.35314687497497765,4.180939432308156,0.42244831472324185,0.05112976534896091,-0.00012790356520379909
-0.06825665747502081,-0.3059861625257974,4.199962086882155,0.3925636729274692,0.08396648444084698,-0.00612455448885434
-0.05809379770105201,-0.292249900739234,4.252290228974006,0.41570561324919675,0.07840925315619678,-0.018074246113722204
-0.08413389048629022,-0.2766476554791248,4.290684872719037,0.40212387310317765,0.07996304097693012,0.0012605021575704464
-0.07229499744264836,-0.231691217378274,4.340320431024034,0.397482220459254,0.08867064572511042,-0.008084401133947044
-0.04524713194872343,-0.22225175067016784,4.381514196004991,0.43021916222682954,0.11241293376295863,-0.0178464966227697
-0.06198898297104334,-0.1885480600477185,4.384397170259074,0.41085189485514667,0.13524943512914117,-0.007308711882394455
-0.05758569942370401,-0.17932318515394688,4.426812747915134,0.42753644170322286,0.12840807615007335,0.0019706422038060292
-0.04916732048763792,-0.1336556307574851,4.45805285559887,0.40824018756366875,0.1512065872138969,0.0027805065788347964
-0.05717915095635942,-0.1353699267480388,4.500118867120453,0.3988079087948627,0.14768334172042866,-0.02255242923285074
-0.045119195312911295,-0.10703807506608749,4.526619750902615,0.4225401954920887,0.14034573921193988,0.0035522378709839254
-0.04417891059384063,-0.1034924606043084,4.58612669824469,0.3996160957691274,0.16754010634212946,-0.00572130715085741
-0.06523262026885399,-0.06177508451915266,4.600860840485869,0.42210963550535807,0.18469361272161236,-0.016691965587721423
-0.06857718518695097,-0.056533910969863044,4.65105020221223,0.39118029077665584,0.17338293961260753,-0.0218327505757863
-0.028302258960435946,-0.054881119716252896,4.652213477895095,0.4076721840602522,0.16634406393249682,0.008321641372035627
-0.06333081633015568,-0.03745977256583636,4.681697746668023,0.41004481971526735,0.20257706128162417,-0.009160766533584958
-0.025019676261191785,-0.013012493886515535,4.7229906348530175,0.4224862453062355,0.18097421240695466,0.002255888583829243
-0.0582825328688729,0.02058013945436826,4.757198822054032,0.4105229082609017,0.20616113298677402,0.007982869641443192
-0.04817422536460024,0.03848827303889546,4.78589073584878,0.40598906666217777,0.20632432536718542,-0.025420449688459103
-0.049501849225130484,0.03897846080229597,4.824670280332488,0.37952705193296354,0.19822628033884226,0.002698773621551338
-0.053165065276589187,0.04600872287110584,4.833546560112888,0.3942933820400677,0.2007369754705225,-0.022645476468842407
-0.03726768909882867,0.0635027970040162,4.867464570601485,0.38472153398913483,0.22635772917457023,-0.022101305040581283
-0.03407197428611399,0.07986650662928699,4.91642673930488,0.3797573478292352,0.21263282628644095,-0.016305257799943743
-0.023753667824871507,0.09468825356764776,4.919934832307099,0.3766265098941815,0.23403320328134009,-0.027043787945872137
-0.021513373850061822,0.08889412824327965,4.942542791933167,0.3663130974146902,0.21559990441531932,-0.02684756835171771
-0.027105758529164563,0.1169411200306162,4.9954805241754014,0.38764305032798196,0.22094100532110253,-0.0018602416394475543
-0.017770973594956857,0.13369561732030927,4.994187254200001,0.3636441104172783,0.22999849279553042,0.00034061685932811753
-0.03480009246019597,0.15695128659456828,5.0147647907028885,0.3645262131537176,0.255412275112079,-0.0022516431794168644
0.005120653553514822,0.16662637214182754,5.0442695423496415,0.3712638888674832,0.2569989423316211,0.0003707107397830662
0.008876447518596167,0.1634501602146079,5.078598737535127,0.3768979536413363,0.2580933214148477,-0.017829784856401784
0.007296528804599595,0.17487434608713337,5.093928954899574,0.34465621411034164,0.24192621966301875,-0.026529029655927405
0.000168293174534448,0.19109059038196805,5.119732052951237,0.35274696533770045,0.2564748420956591,-0.005398915706619515
-0.0185210667703985,0.16355862165663596,5.151525234110518,0.34756392844576856,0.23035237376380252,-0.02258267006136959
-0.011983478652449633,0.19681147210784755,5.154699795511005,0.35577768192851983,0.25267292301760164,-0.021104024630658996
0.0017435010960446312,0.20123696460818533,5.181525365263303,0.3624576822945917,0.25264614720641054,-0.02330254534635931
-0.003832948903259758,0.21416118123585876,5.213110128872231,0.3424894087194643,0.25660218892588,-0.01283860101882978
0.010799099953917292,0.2080190962095412,5.226854433741654,0.32572851263477065,0.2570640411325742,-0.007250702947847914
0.007617400888524122,0.2231260112578346,5.23883853702058,0.32980367253148335,0.24396612141350119,0.011345178479854973
0.03109359896472296,0.20698010191231403,5.267134427291093,0.30969509041327686,0.2671041330968848,-0.01729527631772075
0.009120976009530527,0.2059989527801297,5.280181745460966,0.30175367917948087,0.26022999303031047,0.009122562755726454
0.008491065765539738,0.22495765701832446,5.319598394617806,0.32703518024201106,0.23723003553889585,-0.00029678214076230783
0.031012179234494924,0.2041378427501888,5.317882478453819,0.32184888803115874,0.2586586843513449,-0.024143862790006885
0.023441336109599104,0.23879259087577473,5.339410683223497,0.2886482749172835,0.22896375459251814,-0.01872510936439202
0.03650642606187868,0.23715292046907158,5.358875059011883,0.2816607704994623,0.24319599897981453,-0.02557056238633139
0.04739958209315799,0.22936214450587242,5.383098402695021,0.2808999263475004,0.26242272027082714,-0.0168751247700372
0.05630971586388789,0.24058167679973655,5.376628563702466,0.2765002070742199,0.23411133389638358,0.013702375781349304
0.04081612098173602,0.23459372894300595,5.397041510045223,0.27165522233291983,0.22423754917514896,-0.005568901920253926
0.0289945149165588,0.24869765124362087,5.3927834901124285,0.26100631040155353,0.22554548686688627,-0.02185028532641271
0.057984556286568026,0.23575312415636682,5.410687761357818,0.267906211063296,0.24239406123014043,0.0018629994990647953
0.044730214751671826,0.22668098172757425,5.447786396991936,0.264023050294186,0.2187265789706966,-0.01697564484216211
0.06326963264800647,0.25213450647919006,5.441627929872966,0.268047247038839,0.24034947513286692,-0.017005426164556164
0.07046265527991376,0.2198127025249729,5.466873778063273,0.2467147000699289,0.23818374177937152,0.009260634965972533
0.05661114456862291,0.21960270388411066,5.452816200987915,0.2364834604318302,0.2219072033673314,0.0038775184344709904
0.06757600389187852,0.249489504632935,5.4737382939884585,0.2499852678834991,0.24538799613742615,0.006013304049814832
0.07368050573865043,0.23755792609600954,5.494926931486288,0.23078962338336784,0.22809945353674457,-0.010980451114872395
0.07179236629246481,0.24393256503504818,5.50432866291287,0.23801464084897644,0.23178531544057784,0.008997045095786287
0.05204198663171597,0.20683064189406639,5.498664006832989,0.21256252241331947,0.1988794178727944,-0.002812227478598785
0.05238341641070923,0.2249207264131073,5.503729772915906,0.201362655206914,0.21757770158622078,-0.00421202323756552
0.07564346961542043,0.21464309262745457,5.52595786153823,0.19886452100417187,0.21393670543670007,0.012386093782457076
0.08500133061604119,0.2136612663306697,5.545854608926699,0.19357396279992908,0.21447308308262733,-0.008299521016620333
0.061602417419165535,0.23214219936260683,5.548360402046234,0.20699394361324894,0.20306215398653,-0.01601446330744495
0.08483454171203342,0.1935227420219143,5.54359641300168,0.1707741720238315,0.20331804311064222,0.015211931375319742
0.0820537258877744,0.20778663327414515,5.557057566763052,0.20136035040022257,0.21098824915788858,-0.021530329403989575
0.10288302380756015,0.18965149480629903,5.57167010248729,0.1789632093025647,0.19423627142814437,0.006805985665307709
0.10560498574745054,0.2084847620723801,5.566344986665248,0.17673312332359062,0.1910184447957209,-0.0046999270154310735
0.10432569299762857,0.19140543410808156,5.5612482509748355,0.15619418883689562,0.19179873651268864,0.015489992581464242
0.08165189020012273,0.19692099673879337,5.602275550985285,0.16365551375757667,0.1974515739532564,-0.0009814961519675949
0.098290660779849,0.18123037496517932,5.573354249226449,0.15390664259496906,0.17785537679919144,0.018339753499263443
0.1066266498297326,0.20297874377908143,5.582791282912189,0.132305647146122,0.1912251705793823,0.018227759269949965
0.10487010435305646,0.20106580722699316,5.583700086419559,0.12450221391479119,0.16521749658652155,0.011743673416691264
0.10507226552255111,0.18755089144577541,5.619960101223038,0.13816169295271827,0.15258289095499572,-0.0004507587178687331
0.08207979193173086,0.16557887724741463,5.606832722260826,0.15119166355059838,0.17255152096740844,0.006409308987381138
0.11841628900384972,0.18430164846228386,5.60820031725973,0.11622727986044873,0.16547403700776886,0.01324937212379615
0.1081962815329055,0.18153898437042812,5.610161244739777,0.13957927820532573,0.1614657731810842,0.017165557469383357
0.11262843011372452,0.1475431776021508,5.627983370987074,0.12297372322157421,0.14188431729520823,0.016345829058086382
0.09253381544017056,0.16439161083556295,5.6172840294189434,0.12142395057101155,0.1595056177797413,-0.010782417710789291
0.1212588168718726,0.15515441602088698,5.611062958858382,0.08994585046973987,0.15051710897837614,-0.015775083647248115
0.11550520518480714,0.13875088588976212,5.6263254602190065,0.08499071138273516,0.1432534124649508,0.004742654041907205
0.11657810754230623,0.15390237399469642,5.624703490267804,0.10175018675588922,0.13374532819493148,0.005132687179103055
0.10998005978419366,0.15375245470939297,5.648539396179687,0.08352730951357551,0.12076146184598187,0.002088103015385515
0.10883114519104814,0.14024168253266725,5.624146267820054,0.07130755434375698,0.11590202644893569,-0.011050436047115808
0.09776771617299068,0.12502294336789754,5.648754529121398,0.08214248879096518,0.11160749039423763,-0.011978525797084864
0.11225412727553599,0.12675305374699808,5.650337937451836,0.08566829181830812,0.10641926912309646,0.010564581948938025
0.09984709418681537,0.12309217914650812,5.665725527978132,0.07743913265576165,0.0956310907386202,0.007700698577343642
0.11933204728753449,0.12977493022591477,5.656550070986291,0.08627817621510377,0.1298236105226645,0.015189888458181287
0.11895854286995253,0.1181591258436247,5.647432660981482,0.059904253293428064,0.10523349300773004,0.0025033451084068904
0.12065773091356506,0.11400605220703275,5.66966089272005,0.07222095537209636,0.08870575354986235,0.0012294393220904972
0.12649127855571632,0.1265914476364256,5.672713304326268,0.06526527008040642,0.11339605444233698,0.003882507693604576
0.12249036704415336,0.12016685988431229,5.6680248026523685,0.053392558025071576,0.10565051943345677,0.0008108912169273248
0.10648252626963994,0.12828629760938942,5.659468930799995,0.0483942976112665,0.0858694425320384,0.014674616805936846
0.12732779663950666,0.09748796278325228,5.666823979657668,0.055482913859238245,0.08906970336629147,-0.00551881720628237
0.1455188008621924,0.08967258043112313,5.658557001926238,0.06007737124175545,0.10414554130260846,0.019076297028301496
0.10833694480594641,0.08353479721654278,5.643383533517283,0.05276202252427664,0.0844143257880662,-0.008688548155251767
0.11771866987730738,0.10863813856114796,5.660919097640209,0.03431970435964342,0.0635411329206756,0.017753153502351262
0.13730276683985193,0.08296618407244973,5.684225392640436,0.043405336218612436,0.07035012895735993,-0.0014475384905712407
0.12851481073890828,0.10866939042450285,5.655124013152241,0.014099131878677541,0.085176749902621,0.012620818678198325
0.1121140061226963,0.10196573111417698,5.655657908504538,0.015710442934341075,0.05525440156593936,0.00800038674072259
0.12768784485565018,0.10590586195947894,5.675348110763543,0.04455650332143202,0.0789392037503092,0.01679202523500521
0.12782105362949975,0.06769991562764978,5.678715252880712,0.013481144386623171,0.05255556971922491,0.012063081401706126
0.1179566398765233,0.09869727997594914,5.6835575047890545,0.008534904485546821,0.0654106805978441,-0.015398349421682753
0.12634064978781512,0.07961518993175161,5.657976895453661,0.03212101960396449,0.08411065864760452,0.003625524105374773
0.14389490223148058,0.06983020783459605,5.685268648624015,0.000586993914992763,0.049363108869174055,0.020036678336231854
0.1398501421098574,0.09155189610019974,5.676137266660486,0.03596073114246731,0.0615872701989328,0.0029620442645136805
0.1334383578505895,0.0818312914848838,5.6782481745757165,0.031261167010454394,0.07054881025626387,-0.0058022212409171645
0.1330331981012323,0.056352059148439305,5.679058731899575,-0.0013761765369944574,0.05084362302776157,-0.00483451443325213
0.12266791553993303,0.06588908727579454,5.6900946783421995,0.014703698258181842,0.03965409482217094,0.02278379601976035
0.14152351209050146,0.061805010747567064,5.662387065459779,0.007533351042061688,0.03537013642506034,-0.0014512686501748535
0.1456430654939747,0.07538413837841312,5.690168778348193,0.029679951910690172,0.05777279918703336,0.019764291304563784
0.14907753951831637,0.07890139760651096,5.656084922855023,0.025685717237566838,0.03650584099536697,-0.009207319073813301
0.15761736049754804,0.058974857355326954,5.656400813579003,0.026252987630418015,0.04582007876610508,0.016007425258450746
0.14799214159009577,0.06665955536713064,5.684152670944167,0.016177095168368773,0.07051333829919904,0.008182513489116812
0.15233027930130597,0.06494032034855161,5.68367629657395,0.011629644975998915,0.04454297443610831,0.014461372617824979
0.1234994504130866,0.05350020653772539,5.672137949728527,0.020318998617084135,0.03182230752924614,0.00020063926593709164
0.15138057740884564,0.06471244332006994,5.665054645125507,-0.00823937901184662,0.05646053447134997,-0.011290381060379237
0.14553959560964294,0.05305457076680329,5.691669285177277,0.02182385656248391,0.0684669724405668,0.019472648051906943
0.13126921077513234,0.05154930771571478,5.672122476544226,0.003776557666451831,0.030024090197013877,-0.0034260539390915832
0.15320493230303903,0.08518923031882122,5.697426231117125,0.009112408834553672,0.05170493580825272,0.015346723667710852
0.15411993755827563,0.07122512750705448,5.666446130125478,-0.005401895958690731,0.06001771672158225,0.004841736863919354
0.15268612385518743,0.0846058434181807,5.691361814467469,-0.012402719762627756,0.051142618380174545,0.008660798361675284
0.14139842611689935,0.07389147862190346,5.688025020502941,-0.008629061113549899,0.06979753975999028,-0.014661529607253459
0.1347847566647348,0.05537412662161016,5.696877261350982,0.005385295753062924,0.037032813779219645,0.014216427345872952
0.13712732937311814,0.06767472546520323,5.691129498676571,0.026350387187586564,0.03818115975956285,0.02233080265022122
0.14975415575042858,0.07636016735559908,5.673056071538789,0.022294921991063303,0.06688999050489337,-0.010167715931465714
0.1275769757000321,0.06698815317655968,5.672428237138472,0.015834795970960845,0.0616687250671532,0.021828527689948737
0.14641433424962544,0.08222148628397498,5.6698298154927596,0.013125770832403403,0.05611933126284781,-0.008831524904625701
0.1457832670678355,0.06277645774015864,5.66892259139891,-0.003579191799970084,0.05168028617791027,0.012358433915040946
0.14808023776434706,0.06937739297096286,5.66651533760181,0.013904000371035119,0.07903709437256501,-0.015036650108130954
0.15857339967262485,0.09577842897968528,5.685334109539918,0.027608183062741046,0.05562614685435587,-0.006130316933540167
0.14341630161795438,0.068397656769709,5.682566289079892,0.02234099803486828,0.05008465589954318,0.018482211334552343
