q0,q1,q2,q3,q4,q5
1.570344090461731,-0.5239566564559937,1.5699626207351685,1.569581151008606,1.569581151008606,1.571107029914856
1.570344090461731,-0.5239566564559937,1.5699626207351685,1.5699626207351685,1.569581151008606,1.571107029914856
1.570344090461731,-0.5239566564559937,1.570344090461731,1.5699626207351685,1.569581151008606,1.571107029914856
1.570344090461731,-0.5239566564559937,1.5707255601882935,1.570344090461731,1.569581151008606,1.571107029914856
1.570344090461731,-0.5239566564559937,1.5707255601882935,1.570344090461731,1.569581151008606,1.571107029914856
1.570344090461731,-0.5239566564559937,1.5707255601882935,1.570344090461731,1.569581151008606,1.571107029914856
1.570344090461731,-0.5239566564559937,1.5707255601882935,1.570344090461731,1.569581151008606,1.571107029914856
1.570344090461731,-0.5239566564559937,1.5707255601882935,1.570344090461731,1.5699626207351685,1.571107029914856
1.570344090461731,-0.5235751867294312,1.570344090461731,1.570344090461731,1.5699626207351685,1.571107029914856
1.570344090461731,-0.5235751867294312,1.570344090461731,1.570344090461731,1.5699626207351685,1.571107029914856
1.570344090461731,-0.5235751867294312,1.5691996812820435,1.5699626207351685,1.569581151008606,1.571107029914856
1.570344090461731,-0.5228122472763062,1.5684367418289185,1.5699626207351685,1.569581151008606,1.5707255601882935
1.5699626207351685,-0.5228122472763062,1.568055272102356,1.5699626207351685,1.5699626207351685,1.571107029914856
1.5691996812820435,-0.5228122472763062,1.5676738023757935,1.569581151008606,1.5691996812820435,1.571107029914856
1.568055272102356,-0.5228122472763062,1.567292332649231,1.569581151008606,1.5691996812820435,1.570344090461731
1.5676738023757935,-0.5228122472763062,1.566529393196106,1.5691996812820435,1.5684367418289185,1.5699626207351685
1.566529393196106,-0.5224307775497437,1.5657663345336914,1.5691996812820435,1.568055272102356,1.5699626207351685
1.5657663345336914,-0.5220493078231812,1.564621925354004,1.568818211555481,1.5676738023757935,1.5691996812820435
1.5650033950805664,-0.5216678380966187,1.563858985900879,1.568818211555481,1.5669108629226685,1.5676738023757935
1.5634775161743164,-0.5216678380966187,1.563096046447754,1.567292332649231,1.5657663345336914,1.567292332649231
1.562333106994629,-0.5216678380966187,1.563096046447754,1.567292332649231,1.565384864807129,1.566529393196106
1.560807228088379,-0.5209048390388489,1.562333106994629,1.5657663345336914,1.563858985900879,1.5650033950805664
1.5596628189086914,-0.5205233693122864,1.560044288635254,1.563858985900879,1.562333106994629,1.5634775161743164
1.5585182905197144,-0.5193789601325989,1.5573738813400269,1.5627145767211914,1.560807228088379,1.5627145767211914
1.5566109418869019,-0.5186160206794739,1.5554665327072144,1.561570167541504,1.560807228088379,1.5611886978149414
1.5550850629806519,-0.5182345509529114,1.5539406538009644,1.559281349182129,1.560807228088379,1.559281349182129
1.5535591840744019,-0.5178530812263489,1.5527962446212769,1.5581368207931519,1.560807228088379,1.5585182905197144
1.5512703657150269,-0.5174715518951416,1.5505073070526123,1.5558480024337769,1.5588998794555664,1.5562294721603394
1.5497443675994873,-0.5163271427154541,1.5485999584197998,1.5547035932540894,1.5566109418869019,1.5547035932540894
1.5474555492401123,-0.5159456729888916,1.5470740795135498,1.5527962446212769,1.5531777143478394,1.5527962446212769
1.5451667308807373,-0.5151827335357666,1.5447852611541748,1.5516518354415894,1.5501258373260498,1.5508888959884644
1.5428777933120728,-0.5148012638092041,1.5424963235855103,1.5489814281463623,1.5478370189666748,1.5489814281463623
1.5405889749526978,-0.5140383243560791,1.5402075052261353,1.5470740795135498,1.5451667308807373,1.5470740795135498
1.5379186868667603,-0.5132753252983093,1.5371557474136353,1.5444037914276123,1.5432593822479248,1.5447852611541748
1.5356298685073853,-0.5121309161186218,1.5348668098449707,1.5436408519744873,1.5413519144058228,1.5436408519744873
1.5325779914855957,-0.5113679766654968,1.5321965217590332,1.5413519144058228,1.5394445657730103,1.5413519144058228
