tau1,tau2,tau3,tau4,tau5,tau6
-0.4029304087162018,-1.692307710647583,1.0036630630493164,-0.026862027123570442,-1.2527472972869873,-0.12942613661289215
-0.1538461595773697,-1.0915751457214355,1.0915751457214355,-0.0317460335791111,-1.2869353294372559,-0.14407815039157867
-0.5347985625267029,-1.7948718070983887,0.10989011079072952,-0.03663003817200661,-1.3015873432159424,-0.11965811997652054
-0.08058608323335648,-1.2527472972869873,0.5347985625267029,-0.041514042764902115,-1.355311393737793,-0.11477411538362503
0.21245421469211578,-2.366300344467163,1.32600736618042,-0.05616605654358864,-1.32600736618042,-0.07570207864046097
-0.4615384638309479,-1.633699655532837,1.2967033386230469,-0.061050061136484146,-1.3113553524017334,-0.061050061136484146
-0.4175824224948883,-1.7069597244262695,0.5494505763053894,-0.04639804735779762,-1.32600736618042,-0.08547008782625198
-0.3003663122653961,-1.106227159500122,-0.08058608323335648,-0.041514042764902115,-1.3601953983306885,-0.10012210160493851
-0.1538461595773697,-1.5897436141967773,-0.021978022530674934,-0.05128205195069313,-1.365079402923584,-0.095238097012043
-0.4175824224948883,-2.0,1.2087912559509277,-0.041514042764902115,-1.345543384552002,-0.11477411538362503
-0.4908424913883209,-2.3223443031311035,1.355311393737793,-0.06593406945466995,-1.3308913707733154,-0.11965811997652054
-0.5494505763053894,-2.307692289352417,0.930402934551239,-0.05128205195069313,-1.3113553524017334,-0.10500610619783401
0.03663003817200661,-1.1648352146148682,0.9597069621086121,-0.021978022530674934,-1.306471347808838,-0.10012210160493851
-0.6959707140922546,-1.633699655532837,0.8131868243217468,-0.021978022530674934,-1.2771673202514648,-0.07570207864046097
-0.19780220091342926,-1.5018315315246582,1.32600736618042,-0.007326007355004549,-1.316239356994629,-0.08547008782625198
-0.08058608323335648,-1.5164835453033447,1.6043956279754639,-0.012210012413561344,-1.2918193340301514,-0.09035409241914749
-0.5787546038627625,-1.2527472972869873,1.2820513248443604,0.0024420025292783976,-1.2722833156585693,-0.08547008782625198
-0.095238097012043,-1.1355311870574951,0.8131868243217468,0.007326007355004549,-1.1697192192077637,-0.11477411538362503
-0.37362638115882874,-1.384615421295166,1.1501832008361816,0.017094017937779427,-1.1746032238006592,-0.10989011079072952
-0.5201465487480164,-1.4578754901885986,0.622710645198822,0.007326007355004549,-1.2087912559509277,-0.12942613661289215
-0.43223443627357483,-1.9267399311065674,1.2967033386230469,0.021978022530674934,-1.2527472972869873,-0.13431014120578766
-0.31501832604408264,-2.2930402755737305,1.2380952835083008,0.026862027123570442,-1.2625153064727783,-0.09035409241914749
-0.13919414579868317,-1.7948718070983887,0.6373626589775085,0.03663003817200661,-1.2380952835083008,-0.07081807404756546
