q1,q2,q3,q4,q5,q6
8.610991911947927235e-01,-2.870330637315975375e-01,8.610991911947927235e-01,8.610991911947927235e-01,8.610991911947927235e-01,8.610991911947927235e-01
8.484823532285686865e-01,-2.828274510761895066e-01,8.484823532285686865e-01,8.484823532285686865e-01,8.484823532285686865e-01,8.484823532285686865e-01
8.358655152623446494e-01,-2.786218384207814758e-01,8.358655152623446494e-01,8.358655152623446494e-01,8.358655152623446494e-01,8.358655152623446494e-01
8.232486772961207233e-01,-2.744162257653735004e-01,8.232486772961207233e-01,8.232486772961207233e-01,8.232486772961207233e-01,8.232486772961207233e-01
8.106318393298965752e-01,-2.702106131099654140e-01,8.106318393298965752e-01,8.106318393298965752e-01,8.106318393298965752e-01,8.106318393298965752e-01
7.980150013636725381e-01,-2.660050004545574387e-01,7.980150013636725381e-01,7.980150013636725381e-01,7.980150013636725381e-01,7.980150013636725381e-01
7.853981633974483900e-01,-2.617993877991493523e-01,7.853981633974483900e-01,7.853981633974483900e-01,7.853981633974483900e-01,7.853981633974483900e-01
7.727813254312243529e-01,-2.575937751437413770e-01,7.727813254312243529e-01,7.727813254312243529e-01,7.727813254312243529e-01,7.727813254312243529e-01
7.601644874650002048e-01,-2.533881624883334016e-01,7.601644874650002048e-01,7.601644874650002048e-01,7.601644874650002048e-01,7.601644874650002048e-01
7.475476494987761678e-01,-2.491825498329253430e-01,7.475476494987761678e-01,7.475476494987761678e-01,7.475476494987761678e-01,7.475476494987761678e-01
7.349308115325520196e-01,-2.449769371775173121e-01,7.349308115325520196e-01,7.349308115325520196e-01,7.349308115325520196e-01,7.349308115325520196e-01
7.223139735663279826e-01,-2.407713245221092813e-01,7.223139735663279826e-01,7.223139735663279826e-01,7.223139735663279826e-01,7.223139735663279826e-01
7.096971356001039455e-01,-2.365657118667012504e-01,7.096971356001039455e-01,7.096971356001039455e-01,7.096971356001039455e-01,7.096971356001039455e-01
6.970802976338797974e-01,-2.323600992112932195e-01,6.970802976338797974e-01,6.970802976338797974e-01,6.970802976338797974e-01,6.970802976338797974e-01
6.844634596676558713e-01,-2.281544865558851887e-01,6.844634596676558713e-01,6.844634596676558713e-01,6.844634596676558713e-01,6.844634596676558713e-01
6.718466217014318342e-01,-2.239488739004772411e-01,6.718466217014318342e-01,6.718466217014318342e-01,6.718466217014318342e-01,6.718466217014318342e-01
6.592297837352075751e-01,-2.197432612450691547e-01,6.592297837352075751e-01,6.592297837352075751e-01,6.592297837352075751e-01,6.592297837352075751e-01
6.466129457689836491e-01,-2.155376485896611793e-01,6.466129457689836491e-01,6.466129457689836491e-01,6.466129457689836491e-01,6.466129457689836491e-01
6.339961078027595009e-01,-2.113320359342530930e-01,6.339961078027595009e-01,6.339961078027595009e-01,6.339961078027595009e-01,6.339961078027595009e-01
6.213792698365354639e-01,-2.071264232788451176e-01,6.213792698365354639e-01,6.213792698365354639e-01,6.213792698365354639e-01,6.213792698365354639e-01
6.087624318703113158e-01,-2.029208106234370590e-01,6.087624318703113158e-01,6.087624318703113158e-01,6.087624318703113158e-01,6.087624318703113158e-01
5.961455939040872787e-01,-1.987151979680290559e-01,5.961455939040872787e-01,5.961455939040872787e-01,5.961455939040872787e-01,5.961455939040872787e-01
5.835287559378631306e-01,-1.945095853126209973e-01,5.835287559378631306e-01,5.835287559378631306e-01,5.835287559378631306e-01,5.835287559378631306e-01
5.709119179716392045e-01,-1.903039726572130219e-01,5.709119179716392045e-01,5.709119179716392045e-01,5.709119179716392045e-01,5.709119179716392045e-01
5.582950800054149454e-01,-1.860983600018050188e-01,5.582950800054149454e-01,5.582950800054149454e-01,5.582950800054149454e-01,5.582950800054149454e-01
5.456782420391910193e-01,-1.818927473463969324e-01,5.456782420391910193e-01,5.456782420391910193e-01,5.456782420391910193e-01,5.456782420391910193e-01
5.330614040729667602e-01,-1.776871346909889571e-01,5.330614040729667602e-01,5.330614040729667602e-01,5.330614040729667602e-01,5.330614040729667602e-01
5.204445661067428341e-01,-1.734815220355808707e-01,5.204445661067428341e-01,5.204445661067428341e-01,5.204445661067428341e-01,5.204445661067428341e-01
5.078277281405185750e-01,-1.692759093801728953e-01,5.078277281405185750e-01,5.078277281405185750e-01,5.078277281405185750e-01,5.078277281405185750e-01
4.952108901742946490e-01,-1.650702967247649200e-01,4.952108901742946490e-01,4.952108901742946490e-01,4.952108901742946490e-01,4.952108901742946490e-01
4.825940522080707229e-01,-1.608646840693568336e-01,4.825940522080707229e-01,4.825940522080707229e-01,4.825940522080707229e-01,4.825940522080707229e-01
4.699772142418464638e-01,-1.566590714139488583e-01,4.699772142418464638e-01,4.699772142418464638e-01,4.699772142418464638e-01,4.699772142418464638e-01
4.573603762756225377e-01,-1.524534587585407719e-01,4.573603762756225377e-01,4.573603762756225377e-01,4.573603762756225377e-01,4.573603762756225377e-01
4.447435383093982786e-01,-1.482478461031327965e-01,4.447435383093982786e-01,4.447435383093982786e-01,4.447435383093982786e-01,4.447435383093982786e-01
4.321267003431743525e-01,-1.440422334477247657e-01,4.321267003431743525e-01,4.321267003431743525e-01,4.321267003431743525e-01,4.321267003431743525e-01
4.195098623769500934e-01,-1.398366207923167348e-01,4.195098623769500934e-01,4.195098623769500934e-01,4.195098623769500934e-01,4.195098623769500934e-01
4.068930244107261673e-01,-1.356310081369087595e-01,4.068930244107261673e-01,4.068930244107261673e-01,4.068930244107261673e-01,4.068930244107261673e-01
3.942761864445019082e-01,-1.314253954815007286e-01,3.942761864445019082e-01,3.942761864445019082e-01,3.942761864445019082e-01,3.942761864445019082e-01
3.816593484782779822e-01,-1.272197828260926977e-01,3.816593484782779822e-01,3.816593484782779822e-01,3.816593484782779822e-01,3.816593484782779822e-01
3.690425105120538340e-01,-1.230141701706846669e-01,3.690425105120538340e-01,3.690425105120538340e-01,3.690425105120538340e-01,3.690425105120538340e-01
3.564256725458297970e-01,-1.188085575152766360e-01,3.564256725458297970e-01,3.564256725458297970e-01,3.564256725458297970e-01,3.564256725458297970e-01
3.438088345796058709e-01,-1.146029448598686051e-01,3.438088345796058709e-01,3.438088345796058709e-01,3.438088345796058709e-01,3.438088345796058709e-01
3.311919966133816118e-01,-1.103973322044606298e-01,3.311919966133816118e-01,3.311919966133816118e-01,3.311919966133816118e-01,3.311919966133816118e-01
3.185751586471576857e-01,-1.061917195490525989e-01,3.185751586471576857e-01,3.185751586471576857e-01,3.185751586471576857e-01,3.185751586471576857e-01
3.059583206809335376e-01,-1.019861068936445680e-01,3.059583206809335376e-01,3.059583206809335376e-01,3.059583206809335376e-01,3.059583206809335376e-01
2.933414827147096116e-01,-9.778049423823659270e-02,2.933414827147096116e-01,2.933414827147096116e-01,2.933414827147096116e-01,2.933414827147096116e-01
2.807246447484852414e-01,-9.357488158282850632e-02,2.807246447484852414e-01,2.807246447484852414e-01,2.807246447484852414e-01,2.807246447484852414e-01
2.681078067822613153e-01,-8.936926892742053097e-02,2.681078067822613153e-01,2.681078067822613153e-01,2.681078067822613153e-01,2.681078067822613153e-01
2.555289713400318852e-01,-8.517632378001060989e-02,2.555289713400318852e-01,2.555289713400318852e-01,2.555289713400318852e-01,2.555289713400318852e-01
2.432161535657651474e-01,-8.107205118858835935e-02,2.432161535657651474e-01,2.432161535657651474e-01,2.432161535657651474e-01,2.432161535657651474e-01
2.312073559834553482e-01,-7.706911866115176424e-02,2.312073559834553482e-01,2.312073559834553482e-01,2.312073559834553482e-01,2.312073559834553482e-01
2.195025785931029871e-01,-7.316752619770097721e-02,2.195025785931029871e-01,2.195025785931029871e-01,2.195025785931029871e-01,2.195025785931029871e-01
2.081018213947078976e-01,-6.936727379823594275e-02,2.081018213947078976e-01,2.081018213947078976e-01,2.081018213947078976e-01,2.081018213947078976e-01
1.970050843882696912e-01,-6.566836146275653596e-02,1.970050843882696912e-01,1.970050843882696912e-01,1.970050843882696912e-01,1.970050843882696912e-01
1.862123675737889783e-01,-6.207078919126297195e-02,1.862123675737889783e-01,1.862123675737889783e-01,1.862123675737889783e-01,1.862123675737889783e-01
1.757236709512652317e-01,-5.857455698375505643e-02,1.757236709512652317e-01,1.757236709512652317e-01,1.757236709512652317e-01,1.757236709512652317e-01
1.655389945206988955e-01,-5.517966484023294899e-02,1.655389945206988955e-01,1.655389945206988955e-01,1.655389945206988955e-01,1.655389945206988955e-01
1.556583382820895811e-01,-5.188611276069651085e-02,1.556583382820895811e-01,1.556583382820895811e-01,1.556583382820895811e-01,1.556583382820895811e-01
1.460817022354376493e-01,-4.869390074514587385e-02,1.460817022354376493e-01,1.460817022354376493e-01,1.460817022354376493e-01,1.460817022354376493e-01
1.368090863807427393e-01,-4.560302879358089923e-02,1.368090863807427393e-01,1.368090863807427393e-01,1.368090863807427393e-01,1.368090863807427393e-01
1.278404907180052119e-01,-4.261349690600173268e-02,1.278404907180052119e-01,1.278404907180052119e-01,1.278404907180052119e-01,1.278404907180052119e-01
1.191759152472247618e-01,-3.972530508240829095e-02,1.191759152472247618e-01,1.191759152472247618e-01,1.191759152472247618e-01,1.191759152472247618e-01
1.108153599684016388e-01,-3.693845332280053240e-02,1.108153599684016388e-01,1.108153599684016388e-01,1.108153599684016388e-01,1.108153599684016388e-01
1.027588248815357458e-01,-3.425294162717856805e-02,1.027588248815357458e-01,1.027588248815357458e-01,1.027588248815357458e-01,1.027588248815357458e-01
9.500630998662687454e-02,-3.166876999554228689e-02,9.500630998662687454e-02,9.500630998662687454e-02,9.500630998662687454e-02,9.500630998662687454e-02
8.755781528367539979e-02,-2.918593842789178258e-02,8.755781528367539979e-02,8.755781528367539979e-02,8.755781528367539979e-02,8.755781528367539979e-02
8.041334077268097458e-02,-2.680444692422697534e-02,8.041334077268097458e-02,8.041334077268097458e-02,8.041334077268097458e-02,8.041334077268097458e-02
7.357288645364387647e-02,-2.452429548454795535e-02,7.357288645364387647e-02,7.357288645364387647e-02,7.357288645364387647e-02,7.357288645364387647e-02
6.703645232656386954e-02,-2.234548410885465325e-02,6.703645232656386954e-02,6.703645232656386954e-02,6.703645232656386954e-02,6.703645232656386954e-02
6.080403839144117584e-02,-2.026801279714705167e-02,6.080403839144117584e-02,6.080403839144117584e-02,6.080403839144117584e-02,6.080403839144117584e-02
5.487564464827558719e-02,-1.829188154942523736e-02,5.487564464827558719e-02,5.487564464827558719e-02,5.487564464827558719e-02,5.487564464827558719e-02
4.925127109706735340e-02,-1.641709036568909583e-02,4.925127109706735340e-02,4.925127109706735340e-02,4.925127109706735340e-02,4.925127109706735340e-02
4.393091773781612752e-02,-1.464363924593874502e-02,4.393091773781612752e-02,4.393091773781612752e-02,4.393091773781612752e-02,4.393091773781612752e-02
3.891458457052229813e-02,-1.297152819017409475e-02,3.891458457052229813e-02,3.891458457052229813e-02,3.891458457052229813e-02,3.891458457052229813e-02
3.420227159518560156e-02,-1.140075719839520052e-02,3.420227159518560156e-02,3.420227159518560156e-02,3.420227159518560156e-02,3.420227159518560156e-02
2.979397881180607943e-02,-9.931326270602058859e-03,2.979397881180607943e-02,2.979397881180607943e-02,2.979397881180607943e-02,2.979397881180607943e-02
2.568970622038384277e-02,-8.563235406794607318e-03,2.568970622038384277e-02,2.568970622038384277e-02,2.568970622038384277e-02,2.568970622038384277e-02
2.188945382091869729e-02,-7.296484606972922227e-03,2.188945382091869729e-02,2.188945382091869729e-02,2.188945382091869729e-02,2.188945382091869729e-02
1.839322161341086503e-02,-6.131073871136934195e-03,1.839322161341086503e-02,1.839322161341086503e-02,1.839322161341086503e-02,1.839322161341086503e-02
1.520100959786011008e-02,-5.067003199286733428e-03,1.520100959786011008e-02,1.520100959786011008e-02,1.520100959786011008e-02,1.520100959786011008e-02
1.231281777426670998e-02,-4.104272591422250538e-03,1.231281777426670998e-02,1.231281777426670998e-02,1.231281777426670998e-02,1.231281777426670998e-02
9.728646142630442695e-03,-3.242882047543478585e-03,9.728646142630442695e-03,9.728646142630442695e-03,9.728646142630442695e-03,9.728646142630442695e-03
7.448494702951363733e-03,-2.482831567650473081e-03,7.448494702951363733e-03,7.448494702951363733e-03,7.448494702951363733e-03,7.448494702951363733e-03
5.472363455229556362e-03,-1.824121151743199332e-03,5.472363455229556362e-03,5.472363455229556362e-03,5.472363455229556362e-03,5.472363455229556362e-03
3.800252399464965070e-03,-1.266750799821650397e-03,3.800252399464965070e-03,3.800252399464965070e-03,3.800252399464965070e-03,3.800252399464965070e-03
2.432161535657478835e-03,-8.107205118858401560e-04,2.432161535657478835e-03,2.432161535657478835e-03,2.432161535657478835e-03,2.432161535657478835e-03
1.368090863807264190e-03,-4.560302879357547301e-04,1.368090863807264190e-03,1.368090863807264190e-03,1.368090863807264190e-03,1.368090863807264190e-03
6.080403839142378697e-04,-2.026801279714357529e-04,6.080403839142378697e-04,6.080403839142378697e-04,6.080403839142378697e-04,6.080403839142378697e-04
1.520100959784276284e-04,-5.067003199282771320e-05,1.520100959784276284e-04,1.520100959784276284e-04,1.520100959784276284e-04,1.520100959784276284e-04
-1.665334536937734811e-16,5.551115123125782702e-17,-1.665334536937734811e-16,-1.665334536937734811e-16,-1.665334536937734811e-16,-1.665334536937734811e-16
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.520100959786032421e-04,-5.067003199286774059e-05,1.520100959786032421e-04,1.520100959786032421e-04,1.520100959786032421e-04,1.520100959786032421e-04
6.080403839144129683e-04,-2.026801279714709623e-04,6.080403839144129683e-04,6.080403839144129683e-04,6.080403839144129683e-04,6.080403839144129683e-04
1.368090863807428989e-03,-4.560302879358096449e-04,1.368090863807428989e-03,1.368090863807428989e-03,1.368090863807428989e-03,1.368090863807428989e-03
2.432161535657651873e-03,-8.107205118858838494e-04,2.432161535657651873e-03,2.432161535657651873e-03,2.432161535657651873e-03,2.432161535657651873e-03
3.800252399465080862e-03,-1.266750799821693549e-03,3.800252399465080862e-03,3.800252399465080862e-03,3.800252399465080862e-03,3.800252399465080862e-03
5.472363455229715956e-03,-1.824121151743238580e-03,5.472363455229715956e-03,5.472363455229715956e-03,5.472363455229715956e-03,5.472363455229715956e-03
7.448494702951558022e-03,-2.482831567650519052e-03,7.448494702951558022e-03,7.448494702951558022e-03,7.448494702951558022e-03,7.448494702951558022e-03
9.728646142630607493e-03,-3.242882047543535397e-03,9.728646142630607493e-03,9.728646142630607493e-03,9.728646142630607493e-03,9.728646142630607493e-03
1.231281777426686264e-02,-4.104272591422286967e-03,1.231281777426686264e-02,1.231281777426686264e-02,1.231281777426686264e-02,1.231281777426686264e-02
1.520100959786032345e-02,-5.067003199286774194e-03,1.520100959786032345e-02,1.520100959786032345e-02,1.520100959786032345e-02,1.520100959786032345e-02
1.839322161341098993e-02,-6.131073871136995777e-03,1.839322161341098993e-02,1.839322161341098993e-02,1.839322161341098993e-02,1.839322161341098993e-02
2.188945382091886382e-02,-7.296484606972954319e-03,2.188945382091886382e-02,2.188945382091886382e-02,2.188945382091886382e-02,2.188945382091886382e-02
2.568970622038395032e-02,-8.563235406794648952e-03,2.568970622038395032e-02,2.568970622038395032e-02,2.568970622038395032e-02,2.568970622038395032e-02
2.979397881180623209e-02,-9.931326270602076206e-03,2.979397881180623209e-02,2.979397881180623209e-02,2.979397881180623209e-02,2.979397881180623209e-02
3.420227159518571952e-02,-1.140075719839523868e-02,3.420227159518571952e-02,3.420227159518571952e-02,3.420227159518571952e-02,3.420227159518571952e-02
3.891458457052242997e-02,-1.297152819017414159e-02,3.891458457052242997e-02,3.891458457052242997e-02,3.891458457052242997e-02,3.891458457052242997e-02
4.393091773781634263e-02,-1.464363924593877972e-02,4.393091773781634263e-02,4.393091773781634263e-02,4.393091773781634263e-02,4.393091773781634263e-02
4.925127109706745054e-02,-1.641709036568914787e-02,4.925127109706745054e-02,4.925127109706745054e-02,4.925127109706745054e-02,4.925127109706745054e-02
5.487564464827575372e-02,-1.829188154942525124e-02,5.487564464827575372e-02,5.487564464827575372e-02,5.487564464827575372e-02,5.487564464827575372e-02
6.080403839144129380e-02,-2.026801279714709678e-02,6.080403839144129380e-02,6.080403839144129380e-02,6.080403839144129380e-02,6.080403839144129380e-02
6.703645232656403607e-02,-2.234548410885467407e-02,6.703645232656403607e-02,6.703645232656403607e-02,6.703645232656403607e-02,6.703645232656403607e-02
7.357288645364395974e-02,-2.452429548454798311e-02,7.357288645364395974e-02,7.357288645364395974e-02,7.357288645364395974e-02,7.357288645364395974e-02
8.041334077268109948e-02,-2.680444692422703085e-02,8.041334077268109948e-02,8.041334077268109948e-02,8.041334077268109948e-02,8.041334077268109948e-02
8.755781528367545530e-02,-2.918593842789181728e-02,8.755781528367545530e-02,8.755781528367545530e-02,8.755781528367545530e-02,8.755781528367545530e-02
9.500630998662702720e-02,-3.166876999554234240e-02,9.500630998662702720e-02,9.500630998662702720e-02,9.500630998662702720e-02,9.500630998662702720e-02
1.027588248815358013e-01,-3.425294162717859581e-02,1.027588248815358013e-01,1.027588248815358013e-01,1.027588248815358013e-01,1.027588248815358013e-01
1.108153599684017360e-01,-3.693845332280058097e-02,1.108153599684017360e-01,1.108153599684017360e-01,1.108153599684017360e-01,1.108153599684017360e-01
1.191759152472249284e-01,-3.972530508240830482e-02,1.191759152472249284e-01,1.191759152472249284e-01,1.191759152472249284e-01,1.191759152472249284e-01
1.278404907180053229e-01,-4.261349690600177431e-02,1.278404907180053229e-01,1.278404907180053229e-01,1.278404907180053229e-01,1.278404907180053229e-01
1.368090863807428781e-01,-4.560302879358095474e-02,1.368090863807428781e-01,1.368090863807428781e-01,1.368090863807428781e-01,1.368090863807428781e-01
1.460817022354376771e-01,-4.869390074514589467e-02,1.460817022354376771e-01,1.460817022354376771e-01,1.460817022354376771e-01,1.460817022354376771e-01
1.556583382820897199e-01,-5.188611276069656636e-02,1.556583382820897199e-01,1.556583382820897199e-01,1.556583382820897199e-01,1.556583382820897199e-01
1.655389945206989233e-01,-5.517966484023296980e-02,1.655389945206989233e-01,1.655389945206989233e-01,1.655389945206989233e-01,1.655389945206989233e-01
1.757236709512653705e-01,-5.857455698375511888e-02,1.757236709512653705e-01,1.757236709512653705e-01,1.757236709512653705e-01,1.757236709512653705e-01
1.862123675737889228e-01,-6.207078919126297195e-02,1.862123675737889228e-01,1.862123675737889228e-01,1.862123675737889228e-01,1.862123675737889228e-01
1.970050843882698022e-01,-6.566836146275659147e-02,1.970050843882698022e-01,1.970050843882698022e-01,1.970050843882698022e-01,1.970050843882698022e-01
2.081018213947078144e-01,-6.936727379823592887e-02,2.081018213947078144e-01,2.081018213947078144e-01,2.081018213947078144e-01,2.081018213947078144e-01
2.195025785931030149e-01,-7.316752619770100496e-02,2.195025785931030149e-01,2.195025785931030149e-01,2.195025785931030149e-01,2.195025785931030149e-01
2.312073559834555148e-01,-7.706911866115183363e-02,2.312073559834555148e-01,2.312073559834555148e-01,2.312073559834555148e-01,2.312073559834555148e-01
2.432161535657651752e-01,-8.107205118858838711e-02,2.432161535657651752e-01,2.432161535657651752e-01,2.432161535657651752e-01,2.432161535657651752e-01
2.555289713400320517e-01,-8.517632378001067928e-02,2.555289713400320517e-01,2.555289713400320517e-01,2.555289713400320517e-01,2.555289713400320517e-01
2.681078067822614819e-01,-8.936926892742048933e-02,2.681078067822614819e-01,2.681078067822614819e-01,2.681078067822614819e-01,2.681078067822614819e-01
2.807246447484855190e-01,-9.357488158282849244e-02,2.807246447484855190e-01,2.807246447484855190e-01,2.807246447484855190e-01,2.807246447484855190e-01
2.933414827147096116e-01,-9.778049423823652331e-02,2.933414827147096116e-01,2.933414827147096116e-01,2.933414827147096116e-01,2.933414827147096116e-01
3.059583206809337041e-01,-1.019861068936445542e-01,3.059583206809337041e-01,3.059583206809337041e-01,3.059583206809337041e-01,3.059583206809337041e-01
3.185751586471576857e-01,-1.061917195490525573e-01,3.185751586471576857e-01,3.185751586471576857e-01,3.185751586471576857e-01,3.185751586471576857e-01
3.311919966133817783e-01,-1.103973322044605881e-01,3.311919966133817783e-01,3.311919966133817783e-01,3.311919966133817783e-01,3.311919966133817783e-01
3.438088345796058709e-01,-1.146029448598686051e-01,3.438088345796058709e-01,3.438088345796058709e-01,3.438088345796058709e-01,3.438088345796058709e-01
3.564256725458299635e-01,-1.188085575152766360e-01,3.564256725458299635e-01,3.564256725458299635e-01,3.564256725458299635e-01,3.564256725458299635e-01
3.690425105120540561e-01,-1.230141701706846669e-01,3.690425105120540561e-01,3.690425105120540561e-01,3.690425105120540561e-01,3.690425105120540561e-01
3.816593484782781487e-01,-1.272197828260926977e-01,3.816593484782781487e-01,3.816593484782781487e-01,3.816593484782781487e-01,3.816593484782781487e-01
3.942761864445022413e-01,-1.314253954815007286e-01,3.942761864445022413e-01,3.942761864445022413e-01,3.942761864445022413e-01,3.942761864445022413e-01
4.068930244107261673e-01,-1.356310081369087039e-01,4.068930244107261673e-01,4.068930244107261673e-01,4.068930244107261673e-01,4.068930244107261673e-01
4.195098623769502599e-01,-1.398366207923167348e-01,4.195098623769502599e-01,4.195098623769502599e-01,4.195098623769502599e-01,4.195098623769502599e-01
4.321267003431743525e-01,-1.440422334477247657e-01,4.321267003431743525e-01,4.321267003431743525e-01,4.321267003431743525e-01,4.321267003431743525e-01
4.447435383093984451e-01,-1.482478461031327965e-01,4.447435383093984451e-01,4.447435383093984451e-01,4.447435383093984451e-01,4.447435383093984451e-01
4.573603762756225377e-01,-1.524534587585408274e-01,4.573603762756225377e-01,4.573603762756225377e-01,4.573603762756225377e-01,4.573603762756225377e-01
4.699772142418465748e-01,-1.566590714139488583e-01,4.699772142418465748e-01,4.699772142418465748e-01,4.699772142418465748e-01,4.699772142418465748e-01
4.825940522080707229e-01,-1.608646840693568891e-01,4.825940522080707229e-01,4.825940522080707229e-01,4.825940522080707229e-01,4.825940522080707229e-01
4.952108901742946490e-01,-1.650702967247648645e-01,4.952108901742946490e-01,4.952108901742946490e-01,4.952108901742946490e-01,4.952108901742946490e-01
5.078277281405186860e-01,-1.692759093801728953e-01,5.078277281405186860e-01,5.078277281405186860e-01,5.078277281405186860e-01,5.078277281405186860e-01
5.204445661067428341e-01,-1.734815220355809262e-01,5.204445661067428341e-01,5.204445661067428341e-01,5.204445661067428341e-01,5.204445661067428341e-01
5.330614040729668712e-01,-1.776871346909889571e-01,5.330614040729668712e-01,5.330614040729668712e-01,5.330614040729668712e-01,5.330614040729668712e-01
5.456782420391910193e-01,-1.818927473463969879e-01,5.456782420391910193e-01,5.456782420391910193e-01,5.456782420391910193e-01,5.456782420391910193e-01
5.582950800054150564e-01,-1.860983600018050188e-01,5.582950800054150564e-01,5.582950800054150564e-01,5.582950800054150564e-01,5.582950800054150564e-01
5.709119179716390935e-01,-1.903039726572130497e-01,5.709119179716390935e-01,5.709119179716390935e-01,5.709119179716390935e-01,5.709119179716390935e-01
5.835287559378632416e-01,-1.945095853126210805e-01,5.835287559378632416e-01,5.835287559378632416e-01,5.835287559378632416e-01,5.835287559378632416e-01
5.961455939040873897e-01,-1.987151979680290836e-01,5.961455939040873897e-01,5.961455939040873897e-01,5.961455939040873897e-01,5.961455939040873897e-01
6.087624318703113158e-01,-2.029208106234370868e-01,6.087624318703113158e-01,6.087624318703113158e-01,6.087624318703113158e-01,6.087624318703113158e-01
6.213792698365353528e-01,-2.071264232788451176e-01,6.213792698365353528e-01,6.213792698365353528e-01,6.213792698365353528e-01,6.213792698365353528e-01
6.339961078027593899e-01,-2.113320359342531485e-01,6.339961078027593899e-01,6.339961078027593899e-01,6.339961078027593899e-01,6.339961078027593899e-01
6.466129457689835380e-01,-2.155376485896611793e-01,6.466129457689835380e-01,6.466129457689835380e-01,6.466129457689835380e-01,6.466129457689835380e-01
6.592297837352076861e-01,-2.197432612450692102e-01,6.592297837352076861e-01,6.592297837352076861e-01,6.592297837352076861e-01,6.592297837352076861e-01
6.718466217014317232e-01,-2.239488739004772411e-01,6.718466217014317232e-01,6.718466217014317232e-01,6.718466217014317232e-01,6.718466217014317232e-01
6.844634596676557603e-01,-2.281544865558852164e-01,6.844634596676557603e-01,6.844634596676557603e-01,6.844634596676557603e-01,6.844634596676557603e-01
6.970802976338796864e-01,-2.323600992112932473e-01,6.970802976338796864e-01,6.970802976338796864e-01,6.970802976338796864e-01,6.970802976338796864e-01
7.096971356001038345e-01,-2.365657118667012782e-01,7.096971356001038345e-01,7.096971356001038345e-01,7.096971356001038345e-01,7.096971356001038345e-01
7.223139735663279826e-01,-2.407713245221093090e-01,7.223139735663279826e-01,7.223139735663279826e-01,7.223139735663279826e-01,7.223139735663279826e-01
7.349308115325520196e-01,-2.449769371775172844e-01,7.349308115325520196e-01,7.349308115325520196e-01,7.349308115325520196e-01,7.349308115325520196e-01
7.475476494987760567e-01,-2.491825498329253152e-01,7.475476494987760567e-01,7.475476494987760567e-01,7.475476494987760567e-01,7.475476494987760567e-01
7.601644874650002048e-01,-2.533881624883333461e-01,7.601644874650002048e-01,7.601644874650002048e-01,7.601644874650002048e-01,7.601644874650002048e-01
7.727813254312242419e-01,-2.575937751437413770e-01,7.727813254312242419e-01,7.727813254312242419e-01,7.727813254312242419e-01,7.727813254312242419e-01
7.853981633974483900e-01,-2.617993877991494078e-01,7.853981633974483900e-01,7.853981633974483900e-01,7.853981633974483900e-01,7.853981633974483900e-01
7.980150013636724271e-01,-2.660050004545574387e-01,7.980150013636724271e-01,7.980150013636724271e-01,7.980150013636724271e-01,7.980150013636724271e-01
8.106318393298963532e-01,-2.702106131099654140e-01,8.106318393298963532e-01,8.106318393298963532e-01,8.106318393298963532e-01,8.106318393298963532e-01
8.232486772961205013e-01,-2.744162257653734449e-01,8.232486772961205013e-01,8.232486772961205013e-01,8.232486772961205013e-01,8.232486772961205013e-01
8.358655152623445383e-01,-2.786218384207814758e-01,8.358655152623445383e-01,8.358655152623445383e-01,8.358655152623445383e-01,8.358655152623445383e-01
8.484823532285685754e-01,-2.828274510761895066e-01,8.484823532285685754e-01,8.484823532285685754e-01,8.484823532285685754e-01,8.484823532285685754e-01
8.610991911947927235e-01,-2.870330637315975375e-01,8.610991911947927235e-01,8.610991911947927235e-01,8.610991911947927235e-01,8.610991911947927235e-01
8.737160291610167606e-01,-2.912386763870055684e-01,8.737160291610167606e-01,8.737160291610167606e-01,8.737160291610167606e-01,8.737160291610167606e-01
8.863328671272409087e-01,-2.954442890424135992e-01,8.863328671272409087e-01,8.863328671272409087e-01,8.863328671272409087e-01,8.863328671272409087e-01
8.989497050934647238e-01,-2.996499016978215746e-01,8.989497050934647238e-01,8.989497050934647238e-01,8.989497050934647238e-01,8.989497050934647238e-01
9.115665430596889829e-01,-3.038555143532296610e-01,9.115665430596889829e-01,9.115665430596889829e-01,9.115665430596889829e-01,9.115665430596889829e-01
9.241833810259129089e-01,-3.080611270086376363e-01,9.241833810259129089e-01,9.241833810259129089e-01,9.241833810259129089e-01,9.241833810259129089e-01
9.368002189921371681e-01,-3.122667396640457227e-01,9.368002189921371681e-01,9.368002189921371681e-01,9.368002189921371681e-01,9.368002189921371681e-01
9.494170569583610941e-01,-3.164723523194536980e-01,9.494170569583610941e-01,9.494170569583610941e-01,9.494170569583610941e-01,9.494170569583610941e-01
9.620338949245853533e-01,-3.206779649748617289e-01,9.620338949245853533e-01,9.620338949245853533e-01,9.620338949245853533e-01,9.620338949245853533e-01
9.746507328908092793e-01,-3.248835776302697598e-01,9.746507328908092793e-01,9.746507328908092793e-01,9.746507328908092793e-01,9.746507328908092793e-01
9.872675708570335384e-01,-3.290891902856777906e-01,9.872675708570335384e-01,9.872675708570335384e-01,9.872675708570335384e-01,9.872675708570335384e-01
9.998844088232574645e-01,-3.332948029410857660e-01,9.998844088232574645e-01,9.998844088232574645e-01,9.998844088232574645e-01,9.998844088232574645e-01
